Measurement,Value,Timestamp,Line
bad_count,0,2022-07-28 09:19:40.323218,line_1
state,idle,2022-07-28 09:19:40.323218,line_1
state,idle,2022-07-28 09:21:09.511206,line_1
state,normal,2022-07-28 09:22:00.219682,line_1
good_count,26,2022-07-28 09:32:36.386075,line_1
bad_count,0,2022-07-28 09:32:36.386075,line_1
state,normal,2022-07-28 09:32:36.386075,line_1
good_count,22,2022-07-28 09:44:06.457490,line_1
bad_count,0,2022-07-28 09:44:06.457490,line_1
state,normal,2022-07-28 09:44:06.457490,line_1
good_count,39,2022-07-28 09:53:41.385436,line_1
bad_count,1,2022-07-28 09:53:41.385436,line_1
state,normal,2022-07-28 09:53:41.385436,line_1
good_count,28,2022-07-28 10:05:35.523742,line_1
bad_count,0,2022-07-28 10:05:35.523742,line_1
state,normal,2022-07-28 10:05:35.523742,line_1
bad_count,0,2022-07-28 10:18:16.656755,line_1
good_count,36,2022-07-28 10:18:16.656755,line_1
state,normal,2022-07-28 10:18:16.656755,line_1
good_count,24,2022-07-28 10:27:15.626523,line_1
state,idle,2022-07-28 10:27:15.626523,line_1
bad_count,0,2022-07-28 10:27:15.626523,line_1
state,idle,2022-07-28 10:27:54.536519,line_1
state,normal,2022-07-28 10:29:06.128462,line_1
good_count,25,2022-07-28 10:38:16.412023,line_1
bad_count,0,2022-07-28 10:38:16.412023,line_1
state,normal,2022-07-28 10:38:16.412023,line_1
good_count,60,2022-07-28 10:52:42.218464,line_1
bad_count,1,2022-07-28 10:52:42.218464,line_1
state,idle,2022-07-28 10:52:42.218464,line_1
state,normal,2022-07-28 10:53:40.532413,line_1
state,normal,2022-07-28 11:03:04.495531,line_1
bad_count,0,2022-07-28 11:03:04.495531,line_1
good_count,40,2022-07-28 11:03:04.495531,line_1
good_count,23,2022-07-28 11:09:02.881360,line_1
bad_count,0,2022-07-28 11:09:02.881360,line_1
state,idle,2022-07-28 11:09:02.881360,line_1
state,normal,2022-07-28 11:09:53.566795,line_1
good_count,19,2022-07-28 11:19:40.620650,line_1
bad_count,0,2022-07-28 11:19:40.620650,line_1
state,normal,2022-07-28 11:19:40.620650,line_1
good_count,19,2022-07-28 11:28:28.477820,line_1
bad_count,0,2022-07-28 11:28:28.477820,line_1
state,normal,2022-07-28 11:28:28.477820,line_1
state,idle,2022-07-28 11:35:20.983470,line_2
state,normal,2022-07-28 11:35:33.219397,line_1
bad_count,0,2022-07-28 11:35:33.219397,line_1
good_count,18,2022-07-28 11:35:33.219397,line_1
state,normal,2022-07-28 11:36:05.789650,line_2
state,normal,2022-07-28 11:43:50.337488,line_1
bad_count,0,2022-07-28 11:43:50.337488,line_1
good_count,22,2022-07-28 11:43:50.337488,line_1
good_count,26,2022-07-28 11:50:22.415806,line_2
bad_count,1,2022-07-28 11:50:22.415806,line_2
state,normal,2022-07-28 11:50:22.415806,line_2
state,idle,2022-07-28 11:55:12.185744,line_1
bad_count,0,2022-07-28 11:55:12.185744,line_1
good_count,23,2022-07-28 11:55:12.185744,line_1
state,normal,2022-07-28 11:56:25.212674,line_1
bad_count,1,2022-07-28 12:02:38.989610,line_2
state,idle,2022-07-28 12:02:38.989610,line_2
good_count,37,2022-07-28 12:02:38.989610,line_2
state,idle,2022-07-28 12:03:37.604089,line_2
state,idle,2022-07-28 12:04:21.160636,line_2
state,planned_stop,2022-07-28 12:05:30.833688,line_2
good_count,30,2022-07-28 12:08:09.449052,line_1
state,idle,2022-07-28 12:08:09.449052,line_1
bad_count,0,2022-07-28 12:08:09.449052,line_1
state,idle,2022-07-28 12:09:20.644792,line_1
state,normal,2022-07-28 12:10:43.330618,line_1
state,idle,2022-07-28 12:21:52.153751,line_1
bad_count,0,2022-07-28 12:21:52.153751,line_1
good_count,40,2022-07-28 12:21:52.153751,line_1
state,normal,2022-07-28 12:22:33.896598,line_1
state,normal,2022-07-28 12:31:12.809201,line_1
bad_count,0,2022-07-28 12:31:12.809201,line_1
good_count,26,2022-07-28 12:31:12.809201,line_1
state,normal,2022-07-28 12:39:21.059185,line_2
good_count,31,2022-07-28 12:45:46.456791,line_1
state,planned_stop,2022-07-28 12:45:46.456791,line_1
bad_count,1,2022-07-28 12:45:46.456791,line_1
bad_count,2,2022-07-28 12:51:12.737904,line_2
state,normal,2022-07-28 12:51:12.737904,line_2
good_count,33,2022-07-28 12:51:12.737904,line_2
state,normal,2022-07-28 12:58:12.692975,line_2
bad_count,1,2022-07-28 12:58:12.692975,line_2
good_count,15,2022-07-28 12:58:12.692975,line_2
state,idle,2022-07-28 13:05:47.593928,line_2
bad_count,1,2022-07-28 13:05:47.593928,line_2
good_count,20,2022-07-28 13:05:47.593928,line_2
state,idle,2022-07-28 13:06:49.667717,line_2
state,normal,2022-07-28 13:08:18.778788,line_2
good_count,34,2022-07-28 13:22:14.833042,line_2
state,idle,2022-07-28 13:22:14.833042,line_2
bad_count,1,2022-07-28 13:22:14.833042,line_2
state,idle,2022-07-28 13:22:39.374243,line_1
state,normal,2022-07-28 13:23:21.448747,line_1
state,idle,2022-07-28 13:23:36.664050,line_2
state,normal,2022-07-28 13:24:58.455420,line_2
good_count,19,2022-07-28 13:28:26.747437,line_1
bad_count,0,2022-07-28 13:28:26.747437,line_1
state,idle,2022-07-28 13:28:26.747437,line_1
state,idle,2022-07-28 13:29:05.045898,line_1
state,idle,2022-07-28 13:30:34.743574,line_1
state,idle,2022-07-28 13:31:53.750264,line_1
state,normal,2022-07-28 13:32:29.925504,line_1
state,normal,2022-07-28 13:37:47.597644,line_2
bad_count,1,2022-07-28 13:37:47.597644,line_2
good_count,45,2022-07-28 13:37:47.597644,line_2
good_count,24,2022-07-28 13:44:41.890609,line_1
state,normal,2022-07-28 13:44:41.890609,line_1
bad_count,0,2022-07-28 13:44:41.890609,line_1
good_count,18,2022-07-28 13:46:10.168737,line_2
bad_count,1,2022-07-28 13:46:10.168737,line_2
state,normal,2022-07-28 13:46:10.168737,line_2
good_count,12,2022-07-28 13:49:48.951036,line_1
state,idle,2022-07-28 13:49:48.951036,line_1
bad_count,0,2022-07-28 13:49:48.951036,line_1
state,normal,2022-07-28 13:51:14.675685,line_1
good_count,33,2022-07-28 14:00:19.522225,line_2
bad_count,1,2022-07-28 14:00:19.522225,line_2
state,normal,2022-07-28 14:00:19.522225,line_2
bad_count,0,2022-07-28 14:02:11.847015,line_1
state,idle,2022-07-28 14:02:11.847015,line_1
good_count,27,2022-07-28 14:02:11.847015,line_1
state,normal,2022-07-28 14:03:29.333485,line_1
bad_count,0,2022-07-28 14:08:45.888786,line_1
state,idle,2022-07-28 14:08:45.888786,line_1
good_count,14,2022-07-28 14:08:45.888786,line_1
state,idle,2022-07-28 14:09:54.350446,line_1
state,normal,2022-07-28 14:10:49.997312,line_1
good_count,27,2022-07-28 14:12:28.617398,line_2
bad_count,1,2022-07-28 14:12:28.617398,line_2
state,normal,2022-07-28 14:12:28.617398,line_2
good_count,31,2022-07-28 14:22:55.455522,line_2
bad_count,1,2022-07-28 14:22:55.455522,line_2
state,normal,2022-07-28 14:22:55.455522,line_2
good_count,43,2022-07-28 14:25:36.478498,line_1
state,idle,2022-07-28 14:25:36.478498,line_1
bad_count,0,2022-07-28 14:25:36.478498,line_1
state,normal,2022-07-28 14:26:16.807250,line_1
bad_count,1,2022-07-28 14:32:05.731391,line_2
state,normal,2022-07-28 14:32:05.731391,line_2
good_count,23,2022-07-28 14:32:05.731391,line_2
bad_count,0,2022-07-28 14:37:55.724466,line_1
good_count,48,2022-07-28 14:37:55.724466,line_1
state,idle,2022-07-28 14:37:55.724466,line_1
state,idle,2022-07-28 14:38:35.065390,line_2
good_count,20,2022-07-28 14:38:35.065390,line_2
bad_count,1,2022-07-28 14:38:35.065390,line_2
state,normal,2022-07-28 14:39:08.390779,line_1
state,normal,2022-07-28 14:39:35.629570,line_2
state,idle,2022-07-28 14:44:46.532250,line_1
good_count,15,2022-07-28 14:44:46.532250,line_1
bad_count,0,2022-07-28 14:44:46.532250,line_1
state,idle,2022-07-28 14:45:48.164705,line_1
state,idle,2022-07-28 14:46:20.002201,line_1
good_count,11,2022-07-28 14:46:51.356574,line_2
bad_count,1,2022-07-28 14:46:51.356574,line_2
state,idle,2022-07-28 14:46:51.356574,line_2
state,idle,2022-07-28 14:47:04.725943,line_1
state,idle,2022-07-28 14:47:41.196126,line_2
state,normal,2022-07-28 14:48:32.693988,line_1
state,normal,2022-07-28 14:48:55.840481,line_2
good_count,14,2022-07-28 14:56:47.152760,line_2
state,normal,2022-07-28 14:56:47.152760,line_2
bad_count,1,2022-07-28 14:56:47.152760,line_2
good_count,42,2022-07-28 15:02:52.840655,line_1
bad_count,0,2022-07-28 15:02:52.840655,line_1
state,idle,2022-07-28 15:02:52.840655,line_1
state,normal,2022-07-28 15:04:03.516529,line_1
state,idle,2022-07-28 15:10:33.672035,line_2
good_count,32,2022-07-28 15:10:33.672035,line_2
bad_count,1,2022-07-28 15:10:33.672035,line_2
state,normal,2022-07-28 15:11:37.894288,line_2
state,idle,2022-07-28 15:13:23.327105,line_1
good_count,18,2022-07-28 15:13:23.327105,line_1
bad_count,0,2022-07-28 15:13:23.327105,line_1
state,idle,2022-07-28 15:14:33.142475,line_1
state,normal,2022-07-28 15:15:50.657558,line_1
bad_count,1,2022-07-28 15:20:26.635730,line_2
state,idle,2022-07-28 15:20:26.635730,line_2
good_count,15,2022-07-28 15:20:26.635730,line_2
state,idle,2022-07-28 15:21:22.463469,line_2
state,normal,2022-07-28 15:22:11.120611,line_2
state,normal,2022-07-28 15:23:23.782525,line_1
bad_count,0,2022-07-28 15:23:23.782525,line_1
good_count,22,2022-07-28 15:23:23.782525,line_1
state,idle,2022-07-28 15:29:44.488892,line_1
bad_count,0,2022-07-28 15:29:44.488892,line_1
good_count,12,2022-07-28 15:29:44.488892,line_1
state,normal,2022-07-28 15:31:10.825445,line_1
good_count,43,2022-07-28 15:34:17.776418,line_2
bad_count,1,2022-07-28 15:34:17.776418,line_2
state,normal,2022-07-28 15:34:17.776418,line_2
state,idle,2022-07-28 15:41:54.368396,line_1
good_count,39,2022-07-28 15:41:54.368396,line_1
bad_count,0,2022-07-28 15:41:54.368396,line_1
state,normal,2022-07-28 15:43:09.226351,line_1
state,idle,2022-07-28 15:46:31.115710,line_2
bad_count,2,2022-07-28 15:46:31.115710,line_2
good_count,42,2022-07-28 15:46:31.115710,line_2
state,idle,2022-07-28 15:47:03.381496,line_2
state,normal,2022-07-28 15:48:06.108489,line_2
state,idle,2022-07-28 15:55:21.320785,line_2
good_count,25,2022-07-28 15:55:21.320785,line_2
bad_count,1,2022-07-28 15:55:21.320785,line_2
good_count,43,2022-07-28 15:55:38.646265,line_1
state,idle,2022-07-28 15:55:38.646265,line_1
bad_count,1,2022-07-28 15:55:38.646265,line_1
state,normal,2022-07-28 15:56:08.433480,line_2
state,idle,2022-07-28 15:56:34.670413,line_1
state,idle,2022-07-28 15:57:11.915355,line_1
state,normal,2022-07-28 15:57:45.041026,line_1
good_count,15,2022-07-28 16:02:03.246903,line_2
bad_count,1,2022-07-28 16:02:03.246903,line_2
state,normal,2022-07-28 16:02:03.246903,line_2
state,idle,2022-07-28 16:04:01.665388,line_1
bad_count,0,2022-07-28 16:04:01.665388,line_1
good_count,13,2022-07-28 16:04:01.665388,line_1
state,idle,2022-07-28 16:05:07.840016,line_1
state,normal,2022-07-28 16:06:23.904639,line_1
state,normal,2022-07-28 16:10:56.582907,line_2
bad_count,0,2022-07-28 16:10:56.582907,line_2
good_count,16,2022-07-28 16:10:56.582907,line_2
good_count,45,2022-07-28 16:19:05.654384,line_1
bad_count,1,2022-07-28 16:19:05.654384,line_1
state,normal,2022-07-28 16:19:05.654384,line_1
state,normal,2022-07-28 16:20:23.904592,line_2
bad_count,1,2022-07-28 16:20:23.904592,line_2
good_count,21,2022-07-28 16:20:23.904592,line_2
bad_count,1,2022-07-28 16:25:41.189857,line_2
good_count,17,2022-07-28 16:25:41.189857,line_2
state,idle,2022-07-28 16:25:41.189857,line_2
state,fault,2022-07-28 16:27:09.263372,line_2
state,normal,2022-07-28 16:27:39.147236,line_1
good_count,29,2022-07-28 16:27:39.147236,line_1
bad_count,0,2022-07-28 16:27:39.147236,line_1
good_count,46,2022-07-28 16:39:43.821432,line_1
bad_count,1,2022-07-28 16:39:43.821432,line_1
state,normal,2022-07-28 16:39:43.821432,line_1
good_count,19,2022-07-28 16:45:01.150608,line_1
bad_count,0,2022-07-28 16:45:01.150608,line_1
state,idle,2022-07-28 16:45:01.150608,line_1
state,normal,2022-07-28 16:45:31.337654,line_1
bad_count,0,2022-07-28 16:52:43.758598,line_1
state,normal,2022-07-28 16:52:43.758598,line_1
good_count,25,2022-07-28 16:52:43.758598,line_1
good_count,32,2022-07-28 17:04:25.234477,line_1
bad_count,0,2022-07-28 17:04:25.234477,line_1
state,normal,2022-07-28 17:04:25.234477,line_1
good_count,27,2022-07-28 17:16:33.700768,line_1
bad_count,0,2022-07-28 17:16:33.700768,line_1
state,normal,2022-07-28 17:16:33.700768,line_1
good_count,58,2022-07-28 17:30:31.199355,line_1
bad_count,1,2022-07-28 17:30:31.199355,line_1
state,normal,2022-07-28 17:30:31.199355,line_1
good_count,57,2022-07-28 17:44:15.213018,line_1
bad_count,1,2022-07-28 17:44:15.213018,line_1
state,normal,2022-07-28 17:44:15.213018,line_1
good_count,13,2022-07-28 17:49:44.993481,line_1
bad_count,0,2022-07-28 17:49:44.993481,line_1
state,idle,2022-07-28 17:49:44.993481,line_1
state,normal,2022-07-28 17:51:01.514757,line_1
good_count,31,2022-07-28 17:59:37.205678,line_1
bad_count,0,2022-07-28 17:59:37.205678,line_1
state,idle,2022-07-28 17:59:37.205678,line_1
state,idle,2022-07-28 18:00:42.764705,line_1
state,normal,2022-07-28 18:01:39.866602,line_1
state,idle,2022-07-28 18:13:59.532932,line_1
bad_count,1,2022-07-28 18:13:59.532932,line_1
good_count,42,2022-07-28 18:13:59.532932,line_1
state,normal,2022-07-28 18:14:47.366098,line_1
good_count,21,2022-07-28 18:19:59.614603,line_1
bad_count,0,2022-07-28 18:19:59.614603,line_1
state,normal,2022-07-28 18:19:59.614603,line_1
good_count,51,2022-07-28 18:33:29.001364,line_1
bad_count,0,2022-07-28 18:33:29.001364,line_1
state,idle,2022-07-28 18:33:29.001364,line_1
state,normal,2022-07-28 18:34:34.593590,line_1
state,normal,2022-07-28 18:46:42.539610,line_1
bad_count,1,2022-07-28 18:46:42.539610,line_1
good_count,36,2022-07-28 18:46:42.539610,line_1
good_count,28,2022-07-28 18:55:24.035999,line_1
bad_count,0,2022-07-28 18:55:24.035999,line_1
state,normal,2022-07-28 18:55:24.035999,line_1
good_count,21,2022-07-28 19:05:26.375594,line_1
bad_count,0,2022-07-28 19:05:26.375594,line_1
state,normal,2022-07-28 19:05:26.375594,line_1
good_count,15,2022-07-28 19:11:20.578809,line_1
bad_count,0,2022-07-28 19:11:20.578809,line_1
state,normal,2022-07-28 19:11:20.578809,line_1
good_count,28,2022-07-28 19:23:56.845795,line_1
bad_count,0,2022-07-28 19:23:56.845795,line_1
state,normal,2022-07-28 19:23:56.845795,line_1
good_count,13,2022-07-28 19:29:01.216503,line_1
bad_count,0,2022-07-28 19:29:01.216503,line_1
state,idle,2022-07-28 19:29:01.216503,line_1
state,normal,2022-07-28 19:29:31.804688,line_1
state,idle,2022-07-28 19:35:00.910750,line_2
state,fault,2022-07-28 19:35:59.760156,line_2
state,normal,2022-07-28 19:43:38.962740,line_1
bad_count,1,2022-07-28 19:43:38.962740,line_1
good_count,42,2022-07-28 19:43:38.962740,line_1
good_count,20,2022-07-28 19:48:58.525849,line_1
bad_count,0,2022-07-28 19:48:58.525849,line_1
state,idle,2022-07-28 19:48:58.525849,line_1
state,idle,2022-07-28 19:49:37.718514,line_1
state,idle,2022-07-28 19:50:21.919041,line_1
state,idle,2022-07-28 19:51:37.377070,line_1
state,normal,2022-07-28 19:52:56.152868,line_1
bad_count,0,2022-07-28 20:07:37.184757,line_1
state,normal,2022-07-28 20:07:37.184757,line_1
good_count,33,2022-07-28 20:07:37.184757,line_1
good_count,46,2022-07-28 20:21:34.857408,line_1
state,idle,2022-07-28 20:21:34.857408,line_1
bad_count,1,2022-07-28 20:21:34.857408,line_1
state,idle,2022-07-28 20:22:29.392103,line_1
state,idle,2022-07-28 20:23:44.734917,line_1
state,idle,2022-07-28 20:24:15.712042,line_1
state,idle,2022-07-28 20:25:12.950646,line_1
state,normal,2022-07-28 20:26:21.133397,line_1
bad_count,0,2022-07-28 20:36:14.916213,line_1
state,idle,2022-07-28 20:36:14.916213,line_1
good_count,27,2022-07-28 20:36:14.916213,line_1
state,normal,2022-07-28 20:37:29.599161,line_1
good_count,42,2022-07-28 20:48:33.182220,line_1
bad_count,0,2022-07-28 20:48:33.182220,line_1
state,idle,2022-07-28 20:48:33.182220,line_1
state,idle,2022-07-28 20:49:09.485832,line_1
state,normal,2022-07-28 20:50:04.333100,line_1
state,normal,2022-07-28 21:02:14.227363,line_1
bad_count,0,2022-07-28 21:02:14.227363,line_1
good_count,24,2022-07-28 21:02:14.227363,line_1
good_count,33,2022-07-28 21:10:13.422854,line_1
state,normal,2022-07-28 21:10:13.422854,line_1
bad_count,0,2022-07-28 21:10:13.422854,line_1
state,normal,2022-07-28 21:23:54.061733,line_1
good_count,42,2022-07-28 21:23:54.061733,line_1
bad_count,0,2022-07-28 21:23:54.061733,line_1
good_count,55,2022-07-28 21:37:05.375595,line_1
bad_count,1,2022-07-28 21:37:05.375595,line_1
state,normal,2022-07-28 21:37:05.375595,line_1
bad_count,1,2022-07-28 21:50:38.030938,line_1
state,normal,2022-07-28 21:50:38.030938,line_1
good_count,49,2022-07-28 21:50:38.030938,line_1
good_count,22,2022-07-28 21:57:46.160886,line_1
bad_count,0,2022-07-28 21:57:46.160886,line_1
state,planned_stop,2022-07-28 21:57:46.160886,line_1
state,idle,2022-07-28 22:33:20.656167,line_1
state,normal,2022-07-28 22:34:20.205333,line_1
state,normal,2022-07-28 22:48:30.078081,line_1
bad_count,1,2022-07-28 22:48:30.078081,line_1
good_count,48,2022-07-28 22:48:30.078081,line_1
state,normal,2022-07-28 23:00:44.416514,line_1
good_count,45,2022-07-28 23:00:44.416514,line_1
bad_count,1,2022-07-28 23:00:44.416514,line_1
good_count,38,2022-07-28 23:13:07.369836,line_1
bad_count,1,2022-07-28 23:13:07.369836,line_1
state,idle,2022-07-28 23:13:07.369836,line_1
state,idle,2022-07-28 23:13:54.172858,line_1
state,idle,2022-07-28 23:14:45.407841,line_1
state,idle,2022-07-28 23:15:19.989212,line_1
state,normal,2022-07-28 23:16:08.439065,line_1
bad_count,0,2022-07-28 23:23:23.331086,line_1
good_count,26,2022-07-28 23:23:23.331086,line_1
state,idle,2022-07-28 23:23:23.331086,line_1
state,idle,2022-07-28 23:24:05.453175,line_1
state,normal,2022-07-28 23:25:06.406918,line_1
good_count,18,2022-07-28 23:31:50.123872,line_1
bad_count,0,2022-07-28 23:31:50.123872,line_1
state,normal,2022-07-28 23:31:50.123872,line_1
state,normal,2022-07-28 23:43:41.645479,line_1
good_count,27,2022-07-28 23:43:41.645479,line_1
bad_count,0,2022-07-28 23:43:41.645479,line_1
state,idle,2022-07-28 23:52:04.213929,line_2
state,normal,2022-07-28 23:52:57.759858,line_2
good_count,32,2022-07-28 23:54:14.521549,line_1
bad_count,0,2022-07-28 23:54:14.521549,line_1
state,idle,2022-07-28 23:54:14.521549,line_1
state,normal,2022-07-28 23:55:00.205606,line_1
bad_count,1,2022-07-28 23:59:25.995260,line_2
good_count,21,2022-07-28 23:59:25.995260,line_2
state,normal,2022-07-28 23:59:25.995260,line_2
state,idle,2022-07-29 00:06:15.995489,line_1
bad_count,1,2022-07-29 00:06:15.995489,line_1
good_count,38,2022-07-29 00:06:15.995489,line_1
state,normal,2022-07-29 00:07:18.802028,line_1
bad_count,1,2022-07-29 00:13:55.551557,line_2
state,normal,2022-07-29 00:13:55.551557,line_2
good_count,23,2022-07-29 00:13:55.551557,line_2
state,idle,2022-07-29 00:15:22.007296,line_1
bad_count,0,2022-07-29 00:15:22.007296,line_1
good_count,31,2022-07-29 00:15:22.007296,line_1
state,idle,2022-07-29 00:16:45.650615,line_1
state,idle,2022-07-29 00:17:20.930671,line_1
state,normal,2022-07-29 00:18:32.061055,line_1
good_count,16,2022-07-29 00:20:04.776171,line_2
state,idle,2022-07-29 00:20:04.776171,line_2
bad_count,1,2022-07-29 00:20:04.776171,line_2
state,normal,2022-07-29 00:20:54.503583,line_2
good_count,34,2022-07-29 00:28:10.356753,line_1
bad_count,0,2022-07-29 00:28:10.356753,line_1
state,normal,2022-07-29 00:28:10.356753,line_1
bad_count,2,2022-07-29 00:32:43.508314,line_2
state,normal,2022-07-29 00:32:43.508314,line_2
good_count,35,2022-07-29 00:32:43.508314,line_2
state,idle,2022-07-29 00:34:37.916892,line_1
good_count,26,2022-07-29 00:34:37.916892,line_1
bad_count,0,2022-07-29 00:34:37.916892,line_1
state,normal,2022-07-29 00:35:50.701282,line_1
bad_count,0,2022-07-29 00:43:34.187876,line_1
state,normal,2022-07-29 00:43:34.187876,line_1
good_count,15,2022-07-29 00:43:34.187876,line_1
state,normal,2022-07-29 00:44:45.707969,line_2
bad_count,1,2022-07-29 00:44:45.707969,line_2
good_count,26,2022-07-29 00:44:45.707969,line_2
state,idle,2022-07-29 00:56:32.740204,line_2
bad_count,2,2022-07-29 00:56:32.740204,line_2
good_count,32,2022-07-29 00:56:32.740204,line_2
good_count,54,2022-07-29 00:57:36.111688,line_1
state,idle,2022-07-29 00:57:36.111688,line_1
bad_count,1,2022-07-29 00:57:36.111688,line_1
state,normal,2022-07-29 00:58:00.538296,line_2
state,idle,2022-07-29 00:59:00.406547,line_1
state,normal,2022-07-29 01:00:08.367190,line_1
good_count,16,2022-07-29 01:05:20.235092,line_1
bad_count,0,2022-07-29 01:05:20.235092,line_1
state,normal,2022-07-29 01:05:20.235092,line_1
good_count,26,2022-07-29 01:09:07.031524,line_2
bad_count,1,2022-07-29 01:09:07.031524,line_2
state,normal,2022-07-29 01:09:07.031524,line_2
bad_count,1,2022-07-29 01:18:40.251108,line_2
good_count,29,2022-07-29 01:18:40.251108,line_2
state,normal,2022-07-29 01:18:40.251108,line_2
state,normal,2022-07-29 01:18:44.810942,line_1
good_count,45,2022-07-29 01:18:44.810942,line_1
bad_count,1,2022-07-29 01:18:44.810942,line_1
state,idle,2022-07-29 01:28:42.221444,line_1
bad_count,0,2022-07-29 01:28:42.221444,line_1
good_count,40,2022-07-29 01:28:42.221444,line_1
state,normal,2022-07-29 01:29:36.895514,line_1
state,normal,2022-07-29 01:32:44.673841,line_2
good_count,26,2022-07-29 01:32:44.673841,line_2
bad_count,1,2022-07-29 01:32:44.673841,line_2
good_count,33,2022-07-29 01:38:42.151923,line_1
bad_count,0,2022-07-29 01:38:42.151923,line_1
state,normal,2022-07-29 01:38:42.151923,line_1
state,normal,2022-07-29 01:42:33.871131,line_2
bad_count,2,2022-07-29 01:42:33.871131,line_2
good_count,32,2022-07-29 01:42:33.871131,line_2
good_count,23,2022-07-29 01:48:07.708130,line_1
state,idle,2022-07-29 01:48:07.708130,line_1
bad_count,0,2022-07-29 01:48:07.708130,line_1
state,idle,2022-07-29 01:48:41.286827,line_1
state,normal,2022-07-29 01:49:32.106499,line_1
good_count,35,2022-07-29 01:57:26.929383,line_2
bad_count,2,2022-07-29 01:57:26.929383,line_2
state,idle,2022-07-29 01:57:26.929383,line_2
state,normal,2022-07-29 01:58:19.554646,line_2
good_count,24,2022-07-29 02:01:24.211515,line_1
state,planned_stop,2022-07-29 02:01:24.211515,line_1
bad_count,0,2022-07-29 02:01:24.211515,line_1
good_count,19,2022-07-29 02:04:52.998090,line_2
bad_count,1,2022-07-29 02:04:52.998090,line_2
state,normal,2022-07-29 02:04:52.998090,line_2
good_count,26,2022-07-29 02:15:27.958638,line_2
bad_count,1,2022-07-29 02:15:27.958638,line_2
state,idle,2022-07-29 02:15:27.958638,line_2
state,idle,2022-07-29 02:16:42.047016,line_2
state,normal,2022-07-29 02:17:44.650228,line_2
good_count,15,2022-07-29 02:24:36.497372,line_2
state,idle,2022-07-29 02:24:36.497372,line_2
bad_count,1,2022-07-29 02:24:36.497372,line_2
state,normal,2022-07-29 02:25:28.413317,line_2
state,normal,2022-07-29 02:31:12.116545,line_2
bad_count,1,2022-07-29 02:31:12.116545,line_2
good_count,18,2022-07-29 02:31:12.116545,line_2
state,idle,2022-07-29 02:40:05.177141,line_1
state,normal,2022-07-29 02:40:36.977256,line_1
state,idle,2022-07-29 02:43:24.124766,line_2
good_count,33,2022-07-29 02:43:24.124766,line_2
bad_count,2,2022-07-29 02:43:24.124766,line_2
state,idle,2022-07-29 02:44:04.220735,line_2
state,idle,2022-07-29 02:44:53.215798,line_2
state,idle,2022-07-29 02:46:05.279846,line_2
state,idle,2022-07-29 02:46:45.812858,line_2
state,normal,2022-07-29 02:47:31.890331,line_2
good_count,43,2022-07-29 02:52:00.148421,line_1
bad_count,0,2022-07-29 02:52:00.148421,line_1
state,idle,2022-07-29 02:52:00.148421,line_1
state,normal,2022-07-29 02:52:58.354221,line_1
state,idle,2022-07-29 03:02:08.180733,line_2
bad_count,2,2022-07-29 03:02:08.180733,line_2
good_count,41,2022-07-29 03:02:08.180733,line_2
state,idle,2022-07-29 03:02:48.183548,line_2
state,normal,2022-07-29 03:03:41.239981,line_2
good_count,59,2022-07-29 03:07:25.903789,line_1
state,idle,2022-07-29 03:07:25.903789,line_1
bad_count,1,2022-07-29 03:07:25.903789,line_1
state,normal,2022-07-29 03:08:19.707340,line_1
bad_count,1,2022-07-29 03:15:15.062100,line_2
good_count,23,2022-07-29 03:15:15.062100,line_2
state,idle,2022-07-29 03:15:15.062100,line_2
state,normal,2022-07-29 03:15:53.229754,line_2
good_count,21,2022-07-29 03:17:19.595420,line_1
bad_count,0,2022-07-29 03:17:19.595420,line_1
state,idle,2022-07-29 03:17:19.595420,line_1
state,idle,2022-07-29 03:18:12.415010,line_1
state,idle,2022-07-29 03:19:12.372831,line_1
state,idle,2022-07-29 03:20:11.360869,line_1
state,normal,2022-07-29 03:20:49.018297,line_1
state,idle,2022-07-29 03:30:37.961779,line_2
good_count,40,2022-07-29 03:30:37.961779,line_2
bad_count,2,2022-07-29 03:30:37.961779,line_2
state,planned_stop,2022-07-29 03:31:24.262751,line_2
good_count,33,2022-07-29 03:33:53.764790,line_1
bad_count,0,2022-07-29 03:33:53.764790,line_1
state,normal,2022-07-29 03:33:53.764790,line_1
good_count,47,2022-07-29 03:47:58.942378,line_1
bad_count,1,2022-07-29 03:47:58.942378,line_1
state,idle,2022-07-29 03:47:58.942378,line_1
state,idle,2022-07-29 03:49:15.360093,line_1
state,idle,2022-07-29 03:50:37.995737,line_1
state,normal,2022-07-29 03:51:33.896040,line_1
good_count,43,2022-07-29 04:03:57.143212,line_1
bad_count,1,2022-07-29 04:03:57.143212,line_1
state,normal,2022-07-29 04:03:57.143212,line_1
state,planned_stop,2022-07-29 04:06:48.397444,line_2
good_count,21,2022-07-29 04:10:46.790451,line_1
bad_count,0,2022-07-29 04:10:46.790451,line_1
state,idle,2022-07-29 04:10:46.790451,line_1
state,idle,2022-07-29 04:11:50.037803,line_1
state,idle,2022-07-29 04:13:05.331639,line_1
state,normal,2022-07-29 04:13:40.575587,line_1
good_count,31,2022-07-29 04:23:28.209274,line_1
bad_count,1,2022-07-29 04:23:28.209274,line_1
state,idle,2022-07-29 04:23:28.209274,line_1
state,normal,2022-07-29 04:24:46.076724,line_1
bad_count,0,2022-07-29 04:36:59.131486,line_1
state,idle,2022-07-29 04:36:59.131486,line_1
good_count,31,2022-07-29 04:36:59.131486,line_1
